id,start,end,method,host,path,url,statusCode,contentType,requestBytes,responseBytes
079,2026-07-31T03:39:42.3040055+09:00,2026-07-31T03:39:42.4445735+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1410,1833
080,2026-07-31T03:39:42.3070132+09:00,2026-07-31T03:39:42.620188+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1411,1711
081,2026-07-31T03:39:49.5839735+09:00,2026-07-31T03:39:49.6491441+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1008,273
082,2026-07-31T03:39:49.652152+09:00,2026-07-31T03:39:49.6722045+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
083,2026-07-31T03:39:50.526966+09:00,2026-07-31T03:39:50.6275161+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1359,219
084,2026-07-31T03:39:50.629522+09:00,2026-07-31T03:39:50.7313937+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/saveHopeAppcsDtls.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/saveHopeAppcsDtls.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1350,219
085,2026-07-31T03:39:52.1388646+09:00,2026-07-31T03:39:52.4422314+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1362,1938
086,2026-07-31T03:39:55.758593+09:00,2026-07-31T03:39:55.8244571+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtGnrlList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1416,2195
087,2026-07-31T03:39:55.7616008+09:00,2026-07-31T03:39:56.0993126+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findEstblSubjtShpbsList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1417,1939
088,2026-07-31T03:40:03.3010021+09:00,2026-07-31T03:40:03.3741984+09:00,POST,sugangh.seowon.ac.kr,/com/SsoCtr/findMyGLIOList.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findMyGLIOList.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1008,273
089,2026-07-31T03:40:03.3773166+09:00,2026-07-31T03:40:03.3998683+09:00,GET,sugangh.seowon.ac.kr,/com/SsoCtr/findSysdate.do,https://sugangh.seowon.ac.kr/com/SsoCtr/findSysdate.do,200,text/xml;charset=UTF-8,860,453
090,2026-07-31T03:40:04.1811606+09:00,2026-07-31T03:40:04.2826537+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/findSaplHopeAppcsChk.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1356,219
091,2026-07-31T03:40:04.2846585+09:00,2026-07-31T03:40:04.3976484+09:00,POST,sugangh.seowon.ac.kr,/com/sapl/SaplapCtr/saveHopeAppcsDtls.do,https://sugangh.seowon.ac.kr/com/sapl/SaplapCtr/saveHopeAppcsDtls.do?menuId=M100779&pgmId=P001609,200,text/html;charset=UTF-8,1350,299
